id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4473047111088021,IuEhV4z2J,#交大新闻# 【交大后勤人：奋战在社区防疫第一线】守护交大人温馨的家园，积极做好疫情防控工作，是今年寒假交大后勤每位工作人员的心声，他们不但是默默无闻的英雄，更是战斗在疫情防控一线的勇士。从大年三十开始，他们始终奋战在交大社区防疫工作的第一线，不分昼夜，全力以赴，为广大住户筑牢防疫安全墙。,"https://wx4.sinaimg.cn/large/6f0a090dly1gbznh34u33j21400u0grx.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gbznh3dghaj20m80awac3.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gbznh3pdgij20m80godj3.jpg",,,2020-02-17,狐狸のiPhone,20,0,0,交大新闻,
4473040437595835,IuE79vS1t,#高校学堂计划##交大阅读亭# 跟着小童一起学英语：“环保的”用英语可以怎么表达呢？～（正确答案见评论区～小伙伴们先凭感觉选然后再在评论区报到，知识点用小本本记下来哦） 西安交通大学的微博投票 ,,,,2020-02-17,狐狸のiPhone,1046,8,3,"高校学堂计划,交大阅读亭",
4472998809682918,IuD20ECY6,#沙坡村干货# 使用频率很高的美国口语总结！ Via@VOA英文口语 ,"https://wx2.sinaimg.cn/large/6f0a090dgy1gbzhwh2vjrj20hs0wa0w0.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gbzhwhy3c7j20hs0w0dj8.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gbzhwitz1zj20hs0x3420.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gbzhwg5c6xj20hs0vfgp3.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gbzhwjkrznj20hs0y777z.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gbzhwkc9nfj20hs0wuq6j.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbzhwla3vhj20hs0wuadt.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gbzhwm34zbj20hs101wif.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gbzhwmx598j20hs0y3785.jpg",,,2020-02-17,柯柯的iPhone XS,0,0,0,沙坡村干货,VOA英文口语
4472990723393557,IuCOYeeON,#交大新闻# 【西安交大二附院提出以大剂量维生素C为基础的交二方案】2月13日10点30分，国家卫健委主任、党组书记马晓伟，国家卫健委医政医管局副局长焦雅辉在同济医院中法院区主持召开了来自北京大学、协和医院、湘雅医院、西安交通大学等23支医疗队参加的新冠肺炎救治沟通会，就新冠防治召开会议听取各家医院方案，西安交大二附院援鄂国家医疗队领队巩守平汇报了二附院团队近期开展的临床救治工作，主要集中于大剂量维生素C治疗工作的开展情况，同时汇报了心理干预在新冠治疗中的意义。,https://wx3.sinaimg.cn/large/6f0a090dly1gbzgzsoflnj20m80cm75m.jpg,,,2020-02-17,狐狸のiPhone,21,2,2,交大新闻,
4472976978533432,IuCsNzNW0,#管窥仙交# 为全体家庭经济困难认证学生及有临时困难的学生发手机流量的补贴，保证我校学生“停课不停学”。 ,https://wx4.sinaimg.cn/large/6f0a090dly1gbzff0i58ej20ku0pp104.jpg,,,2020-02-17,狐狸のiPhone,195,30,17,管窥仙交,
4472954890723424,IuBTb32c8,#交大live# 【TED演讲：灾难过后，当地建起一座纪念普通人的博物馆】“本质上，我们每个人都是一部文学著作。” 设计师Jake Barton谈他们如何设计三座博物馆，包括9·11事件纪念博物馆，让普通人的叙述成为历史的一部分。 TEDNews的微博视频 ,,"http://f.video.weibocdn.com/mOtZP4Hxlx07AZe2YlQk01041203ws3A0E020.mp4?label=mp4_720p&template=854x480.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&Expires=1586971952&ssig=%2BaUzd5LEIM&KID=unistore,video",,2020-02-17,历史 · 视频社区,0,0,0,交大live,
4472922908968160,IuB3ABD1K,#仙食坊# 大家怀念梧桐油条吗，便宜又好吃 ,https://wx2.sinaimg.cn/large/6f0a090dgy1gbz979f036j20mz0mzac2.jpg,,,2020-02-17,柯柯的iPhone XS,82,24,4,仙食坊,
4472908762209841,IuAGM9gSB,#交大沙龙# 你们都用的哪个直播app上课的 西安交通大学的微博投票 ,,,,2020-02-17,狐狸のiPhone,50,0,0,交大沙龙,
4472883294449607,IuA1HiFxR,#交大live# 你身边是否也有家人为了战胜疫情，日夜奋战在一线，坚守在一线。今日暖心分享@西安交大材料学院 硕士研究生关博远爸妈抗疫情的故事。期待着你和交小童分享你的故事，祈祷着你们的家人在一线抗疫情的同时，都能健康平安顺遂。#高校学堂计划# 西安交大材料学院的微博视频 ,,"http://f.video.weibocdn.com/00164WEdgx07AZC1D5a801041201ALpp0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=721584770189073627c6ee9d880087b3&Expires=1586971952&ssig=c8qaYMSeIC&KID=unistore,video",,2020-02-17,叻叻猪嘅iPhone客户端,28,3,5,"交大live,高校学堂计划",西安交大材料学院
4472843800645532,Iuz002HVO,#交大浮光# 大家早啊 [擠眼][擠眼]开学第一天，大家都有什么课呢？ ,https://wx4.sinaimg.cn/large/6f0a090dgy1gbz033lzhgj20hv0p0ab1.jpg,,,2020-02-17,柯柯的iPhone XS,9,0,0,交大浮光,
4472736510526009,IuwcX2cQ1,#晚安仙交# 突然间一个激灵差点忘记明天就是第一周的第一天想念宿舍的床晚安 ,https://wx1.sinaimg.cn/large/6f0a090dly1gbynojkqarj20qo0qodh3.jpg,,,2020-02-16,迷醉长安的Android,85,17,4,晚安仙交,
4472697235158395,IuvbBlDVV,#交大音夜巴##刘柏辛 Manta#「I fly in water lil Manta   Devilfish Manta   Call on me I don't need no romancer」Manta刘柏辛Lexie网页链接 ,,,,2020-02-16,vivo X30 Pro专业影像,119,13,11,"交大音夜巴,刘柏辛 Manta",
4472684794156028,IuuRxhraI,#思源夜话# 今晚你准备______？（图源网络） ,https://wx2.sinaimg.cn/large/6f0a090dly1gbyhus8c65j20qy0k7t9o.jpg,,,2020-02-16,NEX 3 5G,82,43,5,思源夜话,
4472644126646497,IutNWrT3z,#沙坡村干货# 【做Excel表格，超实用快捷键】转发！学技能！技多不压身！via/央视新闻 ,"https://wx4.sinaimg.cn/large/6f0a090dgy1gbmyz0mj8qj20dh0xq423.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbmyz12r5zj20dh12badf.jpg,https://wx3.sinaimg.cn/large/6f0a090dgy1gbmyz1fly0j20dh1n379i.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gbmyz1ul2ej20dh0qp0v3.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbmyz2a2hwj20dh0y8whv.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gbmyz3nb8tj20dh0vf0vo.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbmyz076pdj20dh0yyq6x.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbmyz4265xj20dh15x0wy.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbmyz4ezjyj20dh1500wf.jpg",,,2020-02-16,叻叻猪嘅iPhone客户端,45,0,38,沙坡村干货,
4472614263018734,Iut1McFjg,#交大沙龙# 同学们，你填了吗？ ,https://wx3.sinaimg.cn/large/6f0a090dgy1gby9r8tie1j20g00g0js2.jpg,,,2020-02-16,沙坡村的Android,64,9,3,交大沙龙,
4472589764096931,IusoghbNx,#二院医者在武汉——抗疫日记# 【在这个安静的城市背后，有无数平凡普通的人在各自的岗位上默默的努力和付出着】         今天是我来武汉的第20天，早上去查房，碰到工人师傅换氧气筒，看见他把一筒筒的氧气摆放整齐，护士长悄悄告诉我，昨天夜班期间这位大叔给我们病区送来了50余筒氧气，忙了一整夜。这只是我们一个病区，想到医院里还有那么多楼层，他得有多辛苦。查房后，又遇到了接送患者去做CT检查的志愿者，因为防护服、N95口罩、护目镜的缘故，我们只能是相见不相识了。        前两日，我们全程诊治的病区第一例患者痊愈出院前，我打电话与他所在社区的工作人员联系，电话对面的声音听起来有些疲惫，但当我将那位患者可以出院的消息告知后，她立刻兴奋起来，说这是社区第一位出院回家的新冠肺炎患者，并对我表示感谢。下班后浏览新闻，从电视和网络新闻里我知道社区的基层工作人员近期都是没日没夜在工作，能给她带去这个好消息，我很激动，好消息鼓舞了她，她的兴奋也鼓舞了我。        也是那天，因为忙患者出院的手续，加班后回到驻地已很晚，在一楼大厅服务的志愿者一边给我测体温、喷杀消毒，一边问我怎么回来的这么晚，我告诉他们今天病区有了第一个出院患者，这位志愿者高兴地叫了起来，另一位则赶快张罗着给我热盒饭。吃着晚餐里的洋葱炒鸡蛋，我不禁想到前两天的电视新闻里曾提到，新疆用火车给武汉送来了皮芽子（新疆人称洋葱为皮芽子），我在想，此刻，餐盘里的洋葱也许就是新疆运来的那些吧？        我上班的武汉九院离驻地不是很远，偶尔没赶上班车的时候，下班也会走路回驻地，有时候会遇见飞驰而过的汉警快骑。途径中百连锁超市，依然还在开门营业。有个队友因为长时间佩戴口罩和护目镜，面部过敏，去买药，街上的药店也开着门。虽然街道上的车辆、行人很少，但街面很干净，医院里也有保洁人员在辛勤工作着，清扫楼层，收拾垃圾。这些生活的细碎场面，还有夜里窗外的万家灯火，都让我觉得莫名的安心与温暖。        2020年1月26日，长江日报记者在街头直播时面对几乎空无一人的街道，数度哽咽，反复说“武汉快点好起来”，那一天也是我们抵达武汉的时间，这些天来，这个城市很安静，但我知道，安静的背后，有无数平凡普通的人在各自的岗位上默默的努力和付出着，维持着城市的运作，那干净的街道，那灯火通明的夜晚，那打开水龙头就有的热水，那下班后就可以吃到的饭菜，这些都让我感知到在我看不见地方，有他们的付出。这座城市，因为有了每一个行业里默默努力的人，有了全中国乃至世界的帮助而变得充满希望。          西安交大二附院援鄂医疗队队员 和平                                   2020年2月15日                    @西安交通大学第二附属医院                          #抗击疫情高校在行动#,"https://wx2.sinaimg.cn/large/6f0a090dgy1gby6y5oo6yj21hc0u0gup.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gby6y5ag95j21400u00zc.jpg",,,2020-02-16,叻叻猪嘅iPhone客户端,31,1,2,"二院医者在武汉——抗疫日记,抗击疫情高校在行动",西安交通大学第二附属医院
4472573754949130,IurYrkLuG,#交大沙龙# 明天就要开课啦你要用哪些app呢都准备好了吗 ,https://wx1.sinaimg.cn/large/6f0a090dly1gby53zdbttj209c05odgw.jpg,,,2020-02-16,屏碎了的Android,91,31,2,交大沙龙,
4472549297599961,IurkZvT61,#高校学堂计划#  作为即将走向求职同学们，真的会制作简历吗？真的能够在群面中杀出重围吗？求职如同制作广告，时刻要为自己打上品牌标签。看看智联招聘校园及国际业务事业部西北区域负责人董德北如何为大家求职支招呢？希望大家能有所收获，在2020年找到自己心仪的工作。@西安交大材料学院 西安交大材料学院的微博视频,,"http://f.video.weibocdn.com/000wBrWBgx07AZD2ZEhi01041201eBll0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&Expires=1586971954&ssig=39y5rWNClD&KID=unistore,video",,2020-02-16,叻叻猪嘅iPhone客户端,39,1,11,高校学堂计划,西安交大材料学院
4472375082916956,IumO0cePG,#晚安仙交# “手背皴裂的沟壑中，似乎流淌着什么，我拿起放大镜观察，那是寒风撕扯过后的岩浆。”——《清源语录》晚安（图/@TTTanya_ ） ,https://wx1.sinaimg.cn/large/6f0a090dly1gbxhthj0yyj21rq16h1bj.jpg,,,2020-02-15,迷醉长安的Android,43,1,7,晚安仙交,TTTanya_
4472365423237450,IumyqdAcW,#抗击疫情高校在行动# 【返回家乡！陕西省首例新型冠状病毒肺炎产妇和她的健康宝宝今出院】        2月15日，陕西省首例新冠肺炎产妇淡某某在@西安交通大学第二附属医院 治愈出院，将带着她的健康宝宝返回家乡。陕西省成功阻断新冠病毒母婴传播，为全国提供了经验。        33岁的商洛市丹凤县孕妇淡某某，妊娠8个月，系2月4日两名确诊患者的儿媳， 2月2日被隔离观察，持续干咳。2月5日被诊断为新冠肺炎。商洛市卫健委上报陕西省卫健委，省卫健委对此高度重视，同时联系转诊孕产妇专科诊治定点医院西安交大二附院，该院立即成立儿童和孕产妇新型冠状病毒感染肺炎救治工作专家组，预判在救治过程中可能会遇到的孕产妇分娩、手术、产后治疗、新生儿转运、防护等多方面的问题，最终制定一系列缜密的专科诊治流程。                2月10日17时37分，陕西省首例新型冠状病毒肺炎孕妇淡某在西安交大二附院经剖宫产分娩出一女婴，母女平安。产妇及新生儿在分娩后分别被送入隔离病房继续诊治和观察，新生儿于分娩当日及12日采集标本进行冠状病毒核酸检测，两次检测结果均显示阴性。                产妇及新生儿住院期间得到了该院医护人员的细心照料和人文关怀，妇产科抽调三人负责产妇的治疗护理及生活照料，新生儿科抽调四名医护人员负责新生儿的观察和护理。在后续治疗过程中，连续两次采集产妇标本进行冠状病毒核酸检测，结果均显示阴性。符合出院标准。2月15日，产妇及新生儿正式出院。由于女婴和产妇家人也同时感染新冠病毒，目前暂时安置在专业医疗机构， 由医护人员全程照料，继续进行医学观察。,"https://wx2.sinaimg.cn/large/6f0a090dgy1gbxh6d0sywj21900u0gvs.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gbxh6cly39j21900u0wk0.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gbxh6dfz7uj21900u0ai5.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gbxh6dxhqwj21900u0qas.jpg,https://wx2.sinaimg.cn/large/6f0a090dgy1gbxh6ebtrxj21900u047l.jpg,https://wx1.sinaimg.cn/large/6f0a090dgy1gbxh6fqb4ag209s05kkjm.gif,https://wx3.sinaimg.cn/large/6f0a090dgy1gbxh6g7pj8j21900u0agd.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gbxh6gkbn1j21900u0aez.jpg,https://wx4.sinaimg.cn/large/6f0a090dgy1gbxh6h0k7oj21900u0tg3.jpg",,,2020-02-15,叻叻猪嘅iPhone客户端,44,1,7,抗击疫情高校在行动,西安交通大学第二附属医院
4472356405338369,IumjSmoKJ,#微风梧桐# 他一个人坐在沙发上，房里有金粉金沙深埋的宁静，外面风雨琳琅，满山遍野都是今天。 /张爱玲 ,https://wx4.sinaimg.cn/large/6f0a090dly1gbxg5eatxoj236d2dru0z.jpg,,,2020-02-15,NEX 3 5G,46,1,8,微风梧桐,
4472343369591688,IulYQEfeE,#交大音夜巴##毛不易 一荤一素#「月儿明 风儿轻   可是你在敲打我的窗棂   听到这儿你就别担心   其实我过的还可以」一荤一素毛不易网页链接 ,,,,2020-02-15,vivo X30 Pro专业影像,210,13,26,"交大音夜巴,毛不易 一荤一素",
4472335883094776,IulMMcZ5K,#高校学堂计划# 疫情防控期间，医护人员面临哪些挑战？儿童、老人、孕产妇、糖尿病患者如何防治新冠肺炎？居家隔离期间如何调节心理状态？……这些时下的热点问题，西安交通大学40多位博导和专家，录制37集抗疫科普视频课回答你。内容涵盖新冠病毒的特征、流行病学、临床诊疗护理、隔离防护、社会应对、心理干预等多个方面。一起来观看吧～,https://wx4.sinaimg.cn/large/6f0a090dgy1gbxds29ssuj20ku7u7hdt.jpg,,,2020-02-15,叻叻猪嘅iPhone客户端,13,3,5,高校学堂计划,
4472319331933874,Iulm5875w,#交大新闻#【西安交大在线教学试讲测评忙】2月11日至12日，参加教学管理平台及直播平台培训的教师人次数高达7186人次，2月13日至16日，春季上半学期开课教师（实验实践课教师除外）都将参与试讲，只有通过测评，方能投入线上教学工作。本次试讲测评总体采用“学院组织、教师互评、助教辅助、学校抽查”的方式组织，考察教师对于思源学堂、直播平台的掌握情况及相关教学准备情况。,"https://wx3.sinaimg.cn/large/6f0a090dly1gbxbu5k19jj20sg0lctcf.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gbxbu4mfv2j20sg0lc0vm.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1gbxbu5wapfj20sg0lcgql.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1gbxbu66x4cj21400u0af1.jpg",,,2020-02-15,憨憨’s iPhone客户端,41,1,9,交大新闻,
4472308410842617,Iul4t3xcB,#交大live# 【TED演讲：为什么心态会影响一切？】心态是思维的态势，是思维之透镜，思维之框架，我们要以此来认识世界。它在决定我们的健康幸福上也起着极大作用，影响着我们的体重、血压和体脂，生命中的任何事情，都会且已经受我们心态所影响。鉴于此，我们怎样才能开始改变自己的心态？ Talk英语视频的微博视频,,"http://f.video.weibocdn.com/002kBlqglx07AQmD0dFS01041202CL9y0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586971964&ssig=scgqDS9YLI&KID=unistore,video",,2020-02-15,叻叻猪嘅iPhone客户端,42,4,29,交大live,
4472258581670860,IujM670Fm,#抗击疫情高校在行动# 【逆行者 | 爱你无悔！】谨以此片献给奋战在一线的抗“疫”英雄们[愛你]词：罗花南曲：范博渊演唱：范博渊 金弦 徐思越 李梦丹 焦丽宁 寇晓琛 吉祥总策划：巩守平总导演：党变玲监制：董艳 赵振峰 张海英 买秋霞西安交通大学第二附属医院的微博视频 ,,"http://f.video.weibocdn.com/ti4UWSaUlx07AX5Gg5OM01041200z11I0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586971963&ssig=1f4cvy4Wbw&KID=unistore,video",,2020-02-15,叻叻猪嘅iPhone客户端,44,1,6,抗击疫情高校在行动,
4472234720482181,Iuj9C21r7,#高校学堂计划# 湖北到黑龙江最少只用经过几个省份? 西安交通大学的微博投票 ,,,,2020-02-15,沙坡村的Android,1741,32,8,高校学堂计划,
4472173022736789,Iuhy6btXL,#抗击疫情高校在行动# 89位交大学子，在全国23个省，5个自治区，4个直辖市，2个特别行政区的家里用舞蹈接力，与五大洲的同学一起把爱传递，共同演绎《平凡天使》，向奋战在一线的无名英雄们致敬。“你是最平凡却最勇敢的天使”，愿为萤火，点亮中国！via.学生艺术团 西安交通大学的微博视频 ,,"http://f.video.weibocdn.com/000iAnx8gx07AXZXptM301041200u55s0E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586971963&ssig=2%2FPy66yldE&KID=unistore,video",,2020-02-15,叻叻猪嘅iPhone客户端,221,30,146,抗击疫情高校在行动,
4472167515703594,IuhpdnVLs,#交大浮光# 一切都会越来越好的！早安！[給你小心心] ,https://wx4.sinaimg.cn/large/6f0a090dgy1gbwugbmgztj20u0140wmg.jpg,,,2020-02-15,叻叻猪嘅iPhone客户端,77,5,4,交大浮光,
4472012410139924,Iudn30AoQ,#晚安仙交# 遥望渭水鸟清闲万户灯火尚难眠待到春色灿烂时与君缤纷满人间晚安（图/@TTTanya_ ） ,https://wx1.sinaimg.cn/large/6f0a090dly1gbwcavene9j20m80cjdgs.jpg,,,2020-02-14,迷醉长安的Android,64,1,7,晚安仙交,TTTanya_
